source,source_term,setid,title,published_date,product_name,generic_name,active_ingredients,strengths,ndcs,package_descriptions,structured_text
DailyMed,tinidazole,6f3ce597-64c1-4204-a67a-8b6f6e7e8bca,TINIDAZOLE TABLET [EDENBRIDGE PHARMACEUTICALS LLC.],"Dec 19, 2025",Tinidazole,Tinidazole,TINIDAZOLE | TINIDAZOLE,250 mg | 500 mg,42799-208-01 | 42799-208-02,20 in 1 BOTTLE | 60 in 1 BOTTLE,"TYPE: DAILMED_PRODUCT
PRODUCT_NAME: Tinidazole
GENERIC_NAME: Tinidazole
ACTIVE_INGREDIENTS: TINIDAZOLE | TINIDAZOLE
STRENGTHS: 250 mg | 500 mg
NDCS: 42799-208-01 | 42799-208-02
PACKAGE_DESCRIPTIONS: 20 in 1 BOTTLE | 60 in 1 BOTTLE
PUBLISHED_DATE: Dec 19, 2025
TITLE: TINIDAZOLE TABLET [EDENBRIDGE PHARMACEUTICALS LLC.]
SETID: 6f3ce597-64c1-4204-a67a-8b6f6e7e8bca
SOURCE: DailyMed"
DailyMed,tinidazole,f55bcc41-2e8d-4ee5-9993-05c7d86f2d2c,"TINIDAZOLE TABLET, FILM COATED [BIOCOMP PHARMA, INC.]","Dec 04, 2025",Tinidazole,tinidazole,TINIDAZOLE,500 mg,44523-450-12 | 44523-450-20,12 in 1 BOTTLE | 20 in 1 BOTTLE,"TYPE: DAILMED_PRODUCT
PRODUCT_NAME: Tinidazole
GENERIC_NAME: tinidazole
ACTIVE_INGREDIENTS: TINIDAZOLE
STRENGTHS: 500 mg
NDCS: 44523-450-12 | 44523-450-20
PACKAGE_DESCRIPTIONS: 12 in 1 BOTTLE | 20 in 1 BOTTLE
PUBLISHED_DATE: Dec 04, 2025
TITLE: TINIDAZOLE TABLET, FILM COATED [BIOCOMP PHARMA, INC.]
SETID: f55bcc41-2e8d-4ee5-9993-05c7d86f2d2c
SOURCE: DailyMed"
DailyMed,amikacin,499ab990-2b21-474f-aaba-d86388965f40,ARIKAYCE (AMIKACIN) SUSPENSION [INSMED INCORPORATED],"Jan 16, 2026",ARIKAYCE,Amikacin,Amikacin,590 mg in 8.4 mL,71558-590-28,28 in 1 CARTON | 8.4 mL in 1 VIAL,"TYPE: DAILMED_PRODUCT
PRODUCT_NAME: ARIKAYCE
GENERIC_NAME: Amikacin
ACTIVE_INGREDIENTS: Amikacin
STRENGTHS: 590 mg in 8.4 mL
NDCS: 71558-590-28
PACKAGE_DESCRIPTIONS: 28 in 1 CARTON | 8.4 mL in 1 VIAL
PUBLISHED_DATE: Jan 16, 2026
TITLE: ARIKAYCE (AMIKACIN) SUSPENSION [INSMED INCORPORATED]
SETID: 499ab990-2b21-474f-aaba-d86388965f40
SOURCE: DailyMed"
DailyMed,amikacin,840ba25a-d60c-4f0d-a084-71b0c68237df,AMIKACIN SULFATE INJECTION [MULLAN PHARMACEUTICAL INC.],"Jan 14, 2026",Amikacin Sulfate,Amikacin Sulfate,AMIKACIN SULFATE,250 mg in 1 mL,83301-0022-1 | 83301-0022-2,"2 mL in 1 VIAL, SINGLE-DOSE | 10 in 1 CARTON","TYPE: DAILMED_PRODUCT
PRODUCT_NAME: Amikacin Sulfate
GENERIC_NAME: Amikacin Sulfate
ACTIVE_INGREDIENTS: AMIKACIN SULFATE
STRENGTHS: 250 mg in 1 mL
NDCS: 83301-0022-1 | 83301-0022-2
PACKAGE_DESCRIPTIONS: 2 mL in 1 VIAL, SINGLE-DOSE | 10 in 1 CARTON
PUBLISHED_DATE: Jan 14, 2026
TITLE: AMIKACIN SULFATE INJECTION [MULLAN PHARMACEUTICAL INC.]
SETID: 840ba25a-d60c-4f0d-a084-71b0c68237df
SOURCE: DailyMed"
DailyMed,amikacin,840ba25a-d60c-4f0d-a084-71b0c68237df,AMIKACIN SULFATE INJECTION [MULLAN PHARMACEUTICAL INC.],"Jan 14, 2026",Amikacin Sulfate,Amikacin Sulfate,AMIKACIN SULFATE,250 mg in 1 mL,83301-0023-1 | 83301-0023-2,"4 mL in 1 VIAL, SINGLE-DOSE | 10 in 1 CARTON","TYPE: DAILMED_PRODUCT
PRODUCT_NAME: Amikacin Sulfate
GENERIC_NAME: Amikacin Sulfate
ACTIVE_INGREDIENTS: AMIKACIN SULFATE
STRENGTHS: 250 mg in 1 mL
NDCS: 83301-0023-1 | 83301-0023-2
PACKAGE_DESCRIPTIONS: 4 mL in 1 VIAL, SINGLE-DOSE | 10 in 1 CARTON
PUBLISHED_DATE: Jan 14, 2026
TITLE: AMIKACIN SULFATE INJECTION [MULLAN PHARMACEUTICAL INC.]
SETID: 840ba25a-d60c-4f0d-a084-71b0c68237df
SOURCE: DailyMed"
DailyMed,gentamicin,449c9a41-d61e-49fd-b5e3-d76f74b92acf,"GENTAMICIN SULFATE IN SODIUM CHLORIDE (GENTAMICIN SULFATE) INJECTION, SOLUTION [BAXTER HEALTHCARE CORPORATION]","Apr 06, 2026",Gentamicin Sulfate in Sodium Chloride,Gentamicin Sulfate,GENTAMICIN SULFATE | GENTAMICIN SULFATE | GENTAMICIN SULFATE | GENTAMICIN SULFATE | GENTAMICIN SULFATE,100 mg in 100 mL | 100 mg in 50 mL | 60 mg in 50 mL | 80 mg in 100 mL | 80 mg in 50 mL,0338-0507-41 | 0338-0507-48,50 mL in 1 BAG | 100 mL in 1 BAG,"TYPE: DAILMED_PRODUCT
PRODUCT_NAME: Gentamicin Sulfate in Sodium Chloride
GENERIC_NAME: Gentamicin Sulfate
ACTIVE_INGREDIENTS: GENTAMICIN SULFATE | GENTAMICIN SULFATE | GENTAMICIN SULFATE | GENTAMICIN SULFATE | GENTAMICIN SULFATE
STRENGTHS: 100 mg in 100 mL | 100 mg in 50 mL | 60 mg in 50 mL | 80 mg in 100 mL | 80 mg in 50 mL
NDCS: 0338-0507-41 | 0338-0507-48
PACKAGE_DESCRIPTIONS: 50 mL in 1 BAG | 100 mL in 1 BAG
PUBLISHED_DATE: Apr 06, 2026
TITLE: GENTAMICIN SULFATE IN SODIUM CHLORIDE (GENTAMICIN SULFATE) INJECTION, SOLUTION [BAXTER HEALTHCARE CORPORATION]
SETID: 449c9a41-d61e-49fd-b5e3-d76f74b92acf
SOURCE: DailyMed"
DailyMed,gentamicin,449c9a41-d61e-49fd-b5e3-d76f74b92acf,"GENTAMICIN SULFATE IN SODIUM CHLORIDE (GENTAMICIN SULFATE) INJECTION, SOLUTION [BAXTER HEALTHCARE CORPORATION]","Apr 06, 2026",Gentamicin Sulfate in Sodium Chloride,Gentamicin Sulfate,GENTAMICIN SULFATE | GENTAMICIN SULFATE | GENTAMICIN SULFATE | GENTAMICIN SULFATE | GENTAMICIN SULFATE,100 mg in 100 mL | 100 mg in 50 mL | 60 mg in 50 mL | 80 mg in 100 mL | 80 mg in 50 mL,0338-0509-41,50 mL in 1 BAG,"TYPE: DAILMED_PRODUCT
PRODUCT_NAME: Gentamicin Sulfate in Sodium Chloride
GENERIC_NAME: Gentamicin Sulfate
ACTIVE_INGREDIENTS: GENTAMICIN SULFATE | GENTAMICIN SULFATE | GENTAMICIN SULFATE | GENTAMICIN SULFATE | GENTAMICIN SULFATE
STRENGTHS: 100 mg in 100 mL | 100 mg in 50 mL | 60 mg in 50 mL | 80 mg in 100 mL | 80 mg in 50 mL
NDCS: 0338-0509-41
PACKAGE_DESCRIPTIONS: 50 mL in 1 BAG
PUBLISHED_DATE: Apr 06, 2026
TITLE: GENTAMICIN SULFATE IN SODIUM CHLORIDE (GENTAMICIN SULFATE) INJECTION, SOLUTION [BAXTER HEALTHCARE CORPORATION]
SETID: 449c9a41-d61e-49fd-b5e3-d76f74b92acf
SOURCE: DailyMed"
DailyMed,gentamicin,449c9a41-d61e-49fd-b5e3-d76f74b92acf,"GENTAMICIN SULFATE IN SODIUM CHLORIDE (GENTAMICIN SULFATE) INJECTION, SOLUTION [BAXTER HEALTHCARE CORPORATION]","Apr 06, 2026",Gentamicin Sulfate in Sodium Chloride,Gentamicin Sulfate,GENTAMICIN SULFATE | GENTAMICIN SULFATE | GENTAMICIN SULFATE | GENTAMICIN SULFATE | GENTAMICIN SULFATE,100 mg in 100 mL | 100 mg in 50 mL | 60 mg in 50 mL | 80 mg in 100 mL | 80 mg in 50 mL,0338-0503-48,100 mL in 1 BAG,"TYPE: DAILMED_PRODUCT
PRODUCT_NAME: Gentamicin Sulfate in Sodium Chloride
GENERIC_NAME: Gentamicin Sulfate
ACTIVE_INGREDIENTS: GENTAMICIN SULFATE | GENTAMICIN SULFATE | GENTAMICIN SULFATE | GENTAMICIN SULFATE | GENTAMICIN SULFATE
STRENGTHS: 100 mg in 100 mL | 100 mg in 50 mL | 60 mg in 50 mL | 80 mg in 100 mL | 80 mg in 50 mL
NDCS: 0338-0503-48
PACKAGE_DESCRIPTIONS: 100 mL in 1 BAG
PUBLISHED_DATE: Apr 06, 2026
TITLE: GENTAMICIN SULFATE IN SODIUM CHLORIDE (GENTAMICIN SULFATE) INJECTION, SOLUTION [BAXTER HEALTHCARE CORPORATION]
SETID: 449c9a41-d61e-49fd-b5e3-d76f74b92acf
SOURCE: DailyMed"
DailyMed,gentamicin,449c9a41-d61e-49fd-b5e3-d76f74b92acf,"GENTAMICIN SULFATE IN SODIUM CHLORIDE (GENTAMICIN SULFATE) INJECTION, SOLUTION [BAXTER HEALTHCARE CORPORATION]","Apr 06, 2026",Gentamicin Sulfate in Sodium Chloride,Gentamicin Sulfate,GENTAMICIN SULFATE | GENTAMICIN SULFATE | GENTAMICIN SULFATE | GENTAMICIN SULFATE | GENTAMICIN SULFATE,100 mg in 100 mL | 100 mg in 50 mL | 60 mg in 50 mL | 80 mg in 100 mL | 80 mg in 50 mL,0338-0511-41,50 mL in 1 BAG,"TYPE: DAILMED_PRODUCT
PRODUCT_NAME: Gentamicin Sulfate in Sodium Chloride
GENERIC_NAME: Gentamicin Sulfate
ACTIVE_INGREDIENTS: GENTAMICIN SULFATE | GENTAMICIN SULFATE | GENTAMICIN SULFATE | GENTAMICIN SULFATE | GENTAMICIN SULFATE
STRENGTHS: 100 mg in 100 mL | 100 mg in 50 mL | 60 mg in 50 mL | 80 mg in 100 mL | 80 mg in 50 mL
NDCS: 0338-0511-41
PACKAGE_DESCRIPTIONS: 50 mL in 1 BAG
PUBLISHED_DATE: Apr 06, 2026
TITLE: GENTAMICIN SULFATE IN SODIUM CHLORIDE (GENTAMICIN SULFATE) INJECTION, SOLUTION [BAXTER HEALTHCARE CORPORATION]
SETID: 449c9a41-d61e-49fd-b5e3-d76f74b92acf
SOURCE: DailyMed"
DailyMed,gentamicin,449c9a41-d61e-49fd-b5e3-d76f74b92acf,"GENTAMICIN SULFATE IN SODIUM CHLORIDE (GENTAMICIN SULFATE) INJECTION, SOLUTION [BAXTER HEALTHCARE CORPORATION]","Apr 06, 2026",Gentamicin Sulfate in Sodium Chloride,Gentamicin Sulfate,GENTAMICIN SULFATE | GENTAMICIN SULFATE | GENTAMICIN SULFATE | GENTAMICIN SULFATE | GENTAMICIN SULFATE,100 mg in 100 mL | 100 mg in 50 mL | 60 mg in 50 mL | 80 mg in 100 mL | 80 mg in 50 mL,0338-0505-48,100 mL in 1 BAG,"TYPE: DAILMED_PRODUCT
PRODUCT_NAME: Gentamicin Sulfate in Sodium Chloride
GENERIC_NAME: Gentamicin Sulfate
ACTIVE_INGREDIENTS: GENTAMICIN SULFATE | GENTAMICIN SULFATE | GENTAMICIN SULFATE | GENTAMICIN SULFATE | GENTAMICIN SULFATE
STRENGTHS: 100 mg in 100 mL | 100 mg in 50 mL | 60 mg in 50 mL | 80 mg in 100 mL | 80 mg in 50 mL
NDCS: 0338-0505-48
PACKAGE_DESCRIPTIONS: 100 mL in 1 BAG
PUBLISHED_DATE: Apr 06, 2026
TITLE: GENTAMICIN SULFATE IN SODIUM CHLORIDE (GENTAMICIN SULFATE) INJECTION, SOLUTION [BAXTER HEALTHCARE CORPORATION]
SETID: 449c9a41-d61e-49fd-b5e3-d76f74b92acf
SOURCE: DailyMed"
DailyMed,gentamicin,e1a5bc32-f9a0-6b33-e053-2995a90ab9ac,GENTAMICIN SULFATE OPTH SOLUTION SOLUTION/ DROPS [DIRECT_RX],"Mar 18, 2026",Gentamicin Sulfate Opth Solution,Gentamicin Sulfate Opth Solution,GENTAMICIN SULFATE,3 mg in 1 mL,72189-359-05,"5 mL in 1 BOTTLE, DROPPER","TYPE: DAILMED_PRODUCT
PRODUCT_NAME: Gentamicin Sulfate Opth Solution
GENERIC_NAME: Gentamicin Sulfate Opth Solution
ACTIVE_INGREDIENTS: GENTAMICIN SULFATE
STRENGTHS: 3 mg in 1 mL
NDCS: 72189-359-05
PACKAGE_DESCRIPTIONS: 5 mL in 1 BOTTLE, DROPPER
PUBLISHED_DATE: Mar 18, 2026
TITLE: GENTAMICIN SULFATE OPTH SOLUTION SOLUTION/ DROPS [DIRECT_RX]
SETID: e1a5bc32-f9a0-6b33-e053-2995a90ab9ac
SOURCE: DailyMed"
DailyMed,meropenem,58e165b7-e230-4459-abf9-06d5ca1dd7b2,MEROPENEM INJECTION [BROOKS STERISCIENCE LIMITED],"Mar 11, 2026",Meropenem,Meropenem,MEROPENEM | MEROPENEM,1 g in 20 mL | 500 mg in 20 mL,81962-000-01 | 81962-000-02 | 81962-000-03,1 in 1 CARTON | 20 mL in 1 VIAL | 10 in 1 CARTON | 20 mL in 1 VIAL | 25 in 1 CARTON | 20 mL in 1 VIAL,"TYPE: DAILMED_PRODUCT
PRODUCT_NAME: Meropenem
GENERIC_NAME: Meropenem
ACTIVE_INGREDIENTS: MEROPENEM | MEROPENEM
STRENGTHS: 1 g in 20 mL | 500 mg in 20 mL
NDCS: 81962-000-01 | 81962-000-02 | 81962-000-03
PACKAGE_DESCRIPTIONS: 1 in 1 CARTON | 20 mL in 1 VIAL | 10 in 1 CARTON | 20 mL in 1 VIAL | 25 in 1 CARTON | 20 mL in 1 VIAL
PUBLISHED_DATE: Mar 11, 2026
TITLE: MEROPENEM INJECTION [BROOKS STERISCIENCE LIMITED]
SETID: 58e165b7-e230-4459-abf9-06d5ca1dd7b2
SOURCE: DailyMed"
DailyMed,meropenem,58e165b7-e230-4459-abf9-06d5ca1dd7b2,MEROPENEM INJECTION [BROOKS STERISCIENCE LIMITED],"Mar 11, 2026",Meropenem,Meropenem,MEROPENEM | MEROPENEM,1 g in 20 mL | 500 mg in 20 mL,81962-001-01 | 81962-001-02 | 81962-001-03,1 in 1 CARTON | 20 mL in 1 VIAL | 10 in 1 CARTON | 20 mL in 1 VIAL | 25 in 1 CARTON | 20 mL in 1 VIAL,"TYPE: DAILMED_PRODUCT
PRODUCT_NAME: Meropenem
GENERIC_NAME: Meropenem
ACTIVE_INGREDIENTS: MEROPENEM | MEROPENEM
STRENGTHS: 1 g in 20 mL | 500 mg in 20 mL
NDCS: 81962-001-01 | 81962-001-02 | 81962-001-03
PACKAGE_DESCRIPTIONS: 1 in 1 CARTON | 20 mL in 1 VIAL | 10 in 1 CARTON | 20 mL in 1 VIAL | 25 in 1 CARTON | 20 mL in 1 VIAL
PUBLISHED_DATE: Mar 11, 2026
TITLE: MEROPENEM INJECTION [BROOKS STERISCIENCE LIMITED]
SETID: 58e165b7-e230-4459-abf9-06d5ca1dd7b2
SOURCE: DailyMed"
DailyMed,meropenem,e237fd0f-3050-42a3-b43e-b6fb4824e93d,"VABOMERE (MEROPENEM-VABORBACTAM) INJECTION, POWDER, FOR SOLUTION [MELINTA THERAPEUTICS, LLC]","Mar 09, 2026",VABOMERE,Meropenem-Vaborbactam,VABORBACTAM | MEROPENEM,1 g in 2 g | 1 g in 2 g,70842-120-01 | 70842-120-06,"2 g in 1 VIAL, SINGLE-DOSE | 6 in 1 CARTON","TYPE: DAILMED_PRODUCT
PRODUCT_NAME: VABOMERE
GENERIC_NAME: Meropenem-Vaborbactam
ACTIVE_INGREDIENTS: VABORBACTAM | MEROPENEM
STRENGTHS: 1 g in 2 g | 1 g in 2 g
NDCS: 70842-120-01 | 70842-120-06
PACKAGE_DESCRIPTIONS: 2 g in 1 VIAL, SINGLE-DOSE | 6 in 1 CARTON
PUBLISHED_DATE: Mar 09, 2026
TITLE: VABOMERE (MEROPENEM-VABORBACTAM) INJECTION, POWDER, FOR SOLUTION [MELINTA THERAPEUTICS, LLC]
SETID: e237fd0f-3050-42a3-b43e-b6fb4824e93d
SOURCE: DailyMed"
DailyMed,piperacillin tazobactam,4d3f4b69-b0b9-494f-9cda-4537fa420d47,"PIPERACILLIN AND TAZOBACTAM INJECTION, POWDER, LYOPHILIZED, FOR SOLUTION [HOSPIRA, INC]","Jan 21, 2026",Piperacillin and Tazobactam,Piperacillin and Tazobactam,PIPERACILLIN SODIUM | PIPERACILLIN SODIUM | PIPERACILLIN SODIUM | TAZOBACTAM SODIUM | TAZOBACTAM SODIUM | TAZOBACTAM SODIUM,2 g in 10 mL | 3 g in 15 mL | 4 g in 20 mL | 0.25 g in 10 mL | 0.375 g in 15 mL | 0.5 g in 20 mL,0409-3383-02 | 0409-3383-10 | 0409-3383-11,"10 in 1 CARTON | 10 in 1 CARTON | 10 mL in 1 VIAL, SINGLE-USE","TYPE: DAILMED_PRODUCT
PRODUCT_NAME: Piperacillin and Tazobactam
GENERIC_NAME: Piperacillin and Tazobactam
ACTIVE_INGREDIENTS: PIPERACILLIN SODIUM | PIPERACILLIN SODIUM | PIPERACILLIN SODIUM | TAZOBACTAM SODIUM | TAZOBACTAM SODIUM | TAZOBACTAM SODIUM
STRENGTHS: 2 g in 10 mL | 3 g in 15 mL | 4 g in 20 mL | 0.25 g in 10 mL | 0.375 g in 15 mL | 0.5 g in 20 mL
NDCS: 0409-3383-02 | 0409-3383-10 | 0409-3383-11
PACKAGE_DESCRIPTIONS: 10 in 1 CARTON | 10 in 1 CARTON | 10 mL in 1 VIAL, SINGLE-USE
PUBLISHED_DATE: Jan 21, 2026
TITLE: PIPERACILLIN AND TAZOBACTAM INJECTION, POWDER, LYOPHILIZED, FOR SOLUTION [HOSPIRA, INC]
SETID: 4d3f4b69-b0b9-494f-9cda-4537fa420d47
SOURCE: DailyMed"
DailyMed,piperacillin tazobactam,4d3f4b69-b0b9-494f-9cda-4537fa420d47,"PIPERACILLIN AND TAZOBACTAM INJECTION, POWDER, LYOPHILIZED, FOR SOLUTION [HOSPIRA, INC]","Jan 21, 2026",Piperacillin and Tazobactam,Piperacillin and Tazobactam,PIPERACILLIN SODIUM | PIPERACILLIN SODIUM | PIPERACILLIN SODIUM | TAZOBACTAM SODIUM | TAZOBACTAM SODIUM | TAZOBACTAM SODIUM,2 g in 10 mL | 3 g in 15 mL | 4 g in 20 mL | 0.25 g in 10 mL | 0.375 g in 15 mL | 0.5 g in 20 mL,0409-3385-11 | 0409-3385-13 | 0409-3385-15,"15 mL in 1 VIAL, SINGLE-USE | 10 in 1 CARTON | 10 in 1 CARTON","TYPE: DAILMED_PRODUCT
PRODUCT_NAME: Piperacillin and Tazobactam
GENERIC_NAME: Piperacillin and Tazobactam
ACTIVE_INGREDIENTS: PIPERACILLIN SODIUM | PIPERACILLIN SODIUM | PIPERACILLIN SODIUM | TAZOBACTAM SODIUM | TAZOBACTAM SODIUM | TAZOBACTAM SODIUM
STRENGTHS: 2 g in 10 mL | 3 g in 15 mL | 4 g in 20 mL | 0.25 g in 10 mL | 0.375 g in 15 mL | 0.5 g in 20 mL
NDCS: 0409-3385-11 | 0409-3385-13 | 0409-3385-15
PACKAGE_DESCRIPTIONS: 15 mL in 1 VIAL, SINGLE-USE | 10 in 1 CARTON | 10 in 1 CARTON
PUBLISHED_DATE: Jan 21, 2026
TITLE: PIPERACILLIN AND TAZOBACTAM INJECTION, POWDER, LYOPHILIZED, FOR SOLUTION [HOSPIRA, INC]
SETID: 4d3f4b69-b0b9-494f-9cda-4537fa420d47
SOURCE: DailyMed"
DailyMed,piperacillin tazobactam,4d3f4b69-b0b9-494f-9cda-4537fa420d47,"PIPERACILLIN AND TAZOBACTAM INJECTION, POWDER, LYOPHILIZED, FOR SOLUTION [HOSPIRA, INC]","Jan 21, 2026",Piperacillin and Tazobactam,Piperacillin and Tazobactam,PIPERACILLIN SODIUM | PIPERACILLIN SODIUM | PIPERACILLIN SODIUM | TAZOBACTAM SODIUM | TAZOBACTAM SODIUM | TAZOBACTAM SODIUM,2 g in 10 mL | 3 g in 15 mL | 4 g in 20 mL | 0.25 g in 10 mL | 0.375 g in 15 mL | 0.5 g in 20 mL,0409-3390-04 | 0409-3390-10 | 0409-3390-11,"10 in 1 CARTON | 10 in 1 CARTON | 20 mL in 1 VIAL, SINGLE-USE","TYPE: DAILMED_PRODUCT
PRODUCT_NAME: Piperacillin and Tazobactam
GENERIC_NAME: Piperacillin and Tazobactam
ACTIVE_INGREDIENTS: PIPERACILLIN SODIUM | PIPERACILLIN SODIUM | PIPERACILLIN SODIUM | TAZOBACTAM SODIUM | TAZOBACTAM SODIUM | TAZOBACTAM SODIUM
STRENGTHS: 2 g in 10 mL | 3 g in 15 mL | 4 g in 20 mL | 0.25 g in 10 mL | 0.375 g in 15 mL | 0.5 g in 20 mL
NDCS: 0409-3390-04 | 0409-3390-10 | 0409-3390-11
PACKAGE_DESCRIPTIONS: 10 in 1 CARTON | 10 in 1 CARTON | 20 mL in 1 VIAL, SINGLE-USE
PUBLISHED_DATE: Jan 21, 2026
TITLE: PIPERACILLIN AND TAZOBACTAM INJECTION, POWDER, LYOPHILIZED, FOR SOLUTION [HOSPIRA, INC]
SETID: 4d3f4b69-b0b9-494f-9cda-4537fa420d47
SOURCE: DailyMed"
DailyMed,piperacillin tazobactam,b1cb1314-d3e0-4b44-a1df-de14c32e8cc6,"PIPERACILLIN AND TAZOBACTAM INJECTION, POWDER, LYOPHILIZED, FOR SOLUTION [SANDOZ INC]","Dec 22, 2025",Piperacillin and Tazobactam,Piperacillin and Tazobactam,PIPERACILLIN SODIUM | PIPERACILLIN SODIUM | TAZOBACTAM SODIUM | TAZOBACTAM SODIUM,12 g in 100 mL | 36 g in 250 mL | 1.5 g in 100 mL | 4.5 g in 250 mL,0781-3117-46,"1 in 1 CARTON | 100 mL in 1 VIAL, PHARMACY BULK PACKAGE","TYPE: DAILMED_PRODUCT
PRODUCT_NAME: Piperacillin and Tazobactam
GENERIC_NAME: Piperacillin and Tazobactam
ACTIVE_INGREDIENTS: PIPERACILLIN SODIUM | PIPERACILLIN SODIUM | TAZOBACTAM SODIUM | TAZOBACTAM SODIUM
STRENGTHS: 12 g in 100 mL | 36 g in 250 mL | 1.5 g in 100 mL | 4.5 g in 250 mL
NDCS: 0781-3117-46
PACKAGE_DESCRIPTIONS: 1 in 1 CARTON | 100 mL in 1 VIAL, PHARMACY BULK PACKAGE
PUBLISHED_DATE: Dec 22, 2025
TITLE: PIPERACILLIN AND TAZOBACTAM INJECTION, POWDER, LYOPHILIZED, FOR SOLUTION [SANDOZ INC]
SETID: b1cb1314-d3e0-4b44-a1df-de14c32e8cc6
SOURCE: DailyMed"
DailyMed,piperacillin tazobactam,b1cb1314-d3e0-4b44-a1df-de14c32e8cc6,"PIPERACILLIN AND TAZOBACTAM INJECTION, POWDER, LYOPHILIZED, FOR SOLUTION [SANDOZ INC]","Dec 22, 2025",Piperacillin and Tazobactam,Piperacillin and Tazobactam,PIPERACILLIN SODIUM | PIPERACILLIN SODIUM | TAZOBACTAM SODIUM | TAZOBACTAM SODIUM,12 g in 100 mL | 36 g in 250 mL | 1.5 g in 100 mL | 4.5 g in 250 mL,0781-3180-94,"1 in 1 CARTON | 250 mL in 1 VIAL, PHARMACY BULK PACKAGE","TYPE: DAILMED_PRODUCT
PRODUCT_NAME: Piperacillin and Tazobactam
GENERIC_NAME: Piperacillin and Tazobactam
ACTIVE_INGREDIENTS: PIPERACILLIN SODIUM | PIPERACILLIN SODIUM | TAZOBACTAM SODIUM | TAZOBACTAM SODIUM
STRENGTHS: 12 g in 100 mL | 36 g in 250 mL | 1.5 g in 100 mL | 4.5 g in 250 mL
NDCS: 0781-3180-94
PACKAGE_DESCRIPTIONS: 1 in 1 CARTON | 250 mL in 1 VIAL, PHARMACY BULK PACKAGE
PUBLISHED_DATE: Dec 22, 2025
TITLE: PIPERACILLIN AND TAZOBACTAM INJECTION, POWDER, LYOPHILIZED, FOR SOLUTION [SANDOZ INC]
SETID: b1cb1314-d3e0-4b44-a1df-de14c32e8cc6
SOURCE: DailyMed"
DailyMed,cetirizine,cd13a70e-b9e2-41be-97ea-f022442b6460,GOODMEDS ALL DAY ALLERGY RELIEF CETIRIZINE HCL (CETIRIZINE HYDROCHLORIDE) TABLET [CABINET HEALTH P.B.C.],"Apr 10, 2026",Goodmeds All Day Allergy Relief Cetirizine HCl,CETIRIZINE HYDROCHLORIDE,CETIRIZINE HYDROCHLORIDE,10 mg,82725-4103-2,500 in 1 BOTTLE,"TYPE: DAILMED_PRODUCT
PRODUCT_NAME: Goodmeds All Day Allergy Relief Cetirizine HCl
GENERIC_NAME: CETIRIZINE HYDROCHLORIDE
ACTIVE_INGREDIENTS: CETIRIZINE HYDROCHLORIDE
STRENGTHS: 10 mg
NDCS: 82725-4103-2
PACKAGE_DESCRIPTIONS: 500 in 1 BOTTLE
PUBLISHED_DATE: Apr 10, 2026
TITLE: GOODMEDS ALL DAY ALLERGY RELIEF CETIRIZINE HCL (CETIRIZINE HYDROCHLORIDE) TABLET [CABINET HEALTH P.B.C.]
SETID: cd13a70e-b9e2-41be-97ea-f022442b6460
SOURCE: DailyMed"
DailyMed,cetirizine,a4e43301-3e03-4364-b303-645de1697572,CAREONE CHILDRENS ALLERGY RELIEF (CETIRIZINE HCL) SOLUTION [AMERICAN SALES COMPANY],"Apr 09, 2026",careone childrens allergy relief,Cetirizine HCl,CETIRIZINE HYDROCHLORIDE,5 mg in 5 mL,41520-301-26,1 in 1 CARTON | 118 mL in 1 BOTTLE,"TYPE: DAILMED_PRODUCT
PRODUCT_NAME: careone childrens allergy relief
GENERIC_NAME: Cetirizine HCl
ACTIVE_INGREDIENTS: CETIRIZINE HYDROCHLORIDE
STRENGTHS: 5 mg in 5 mL
NDCS: 41520-301-26
PACKAGE_DESCRIPTIONS: 1 in 1 CARTON | 118 mL in 1 BOTTLE
PUBLISHED_DATE: Apr 09, 2026
TITLE: CAREONE CHILDRENS ALLERGY RELIEF (CETIRIZINE HCL) SOLUTION [AMERICAN SALES COMPANY]
SETID: a4e43301-3e03-4364-b303-645de1697572
SOURCE: DailyMed"
DailyMed,levocetirizine,c79d3668-5243-4627-ad2b-cc7c045df120,LEVOCETIRIZINE DIHYDROCHLORIDE TABLET [BRYANT RANCH PREPACK],"Apr 02, 2026",levocetirizine dihydrochloride,levocetirizine dihydrochloride,LEVOCETIRIZINE DIHYDROCHLORIDE,5 mg,72162-1525-3,30 in 1 BOTTLE,"TYPE: DAILMED_PRODUCT
PRODUCT_NAME: levocetirizine dihydrochloride
GENERIC_NAME: levocetirizine dihydrochloride
ACTIVE_INGREDIENTS: LEVOCETIRIZINE DIHYDROCHLORIDE
STRENGTHS: 5 mg
NDCS: 72162-1525-3
PACKAGE_DESCRIPTIONS: 30 in 1 BOTTLE
PUBLISHED_DATE: Apr 02, 2026
TITLE: LEVOCETIRIZINE DIHYDROCHLORIDE TABLET [BRYANT RANCH PREPACK]
SETID: c79d3668-5243-4627-ad2b-cc7c045df120
SOURCE: DailyMed"
